0.779318	-1.543578	-0.181969	-5.292179
0.779136	-1.548871	-0.181936	-5.292384
0.778954	-1.554163	-0.181903	-5.292549
0.778772	-1.559456	-0.181870	-5.292674
0.778590	-1.564749	-0.181837	-5.292760
0.778408	-1.570041	-0.181804	-5.292807
0.778227	-1.575334	-0.181770	-5.292814
0.778045	-1.580627	-0.181737	-5.292783
0.777863	-1.585920	-0.181704	-5.292712
0.777682	-1.591212	-0.181671	-5.292604
0.777500	-1.596505	-0.181638	-5.292457
0.777318	-1.601797	-0.181605	-5.292271
0.777137	-1.607089	-0.181572	-5.292048
0.776955	-1.612381	-0.181539	-5.291788
0.776774	-1.617672	-0.181506	-5.291490
0.776592	-1.622964	-0.181473	-5.291154
0.776411	-1.628254	-0.181439	-5.290782
0.776229	-1.633545	-0.181406	-5.290373
0.776048	-1.638835	-0.181373	-5.289927
0.775867	-1.644124	-0.181340	-5.289445
0.775685	-1.649413	-0.181307	-5.288927
0.775504	-1.654701	-0.181274	-5.288373
0.775323	-1.659989	-0.181241	-5.287784
0.775142	-1.665276	-0.181208	-5.287159
0.774960	-1.670563	-0.181175	-5.286499
0.774779	-1.675849	-0.181141	-5.285804
0.774598	-1.681134	-0.181108	-5.285074
0.774417	-1.686418	-0.181075	-5.284310
0.774236	-1.691701	-0.181042	-5.283511
0.774055	-1.696984	-0.181009	-5.282679
0.773874	-1.702266	-0.180976	-5.281812
0.773693	-1.707547	-0.180943	-5.280913
0.773512	-1.712827	-0.180910	-5.279980
0.773331	-1.718106	-0.180876	-5.279014
0.773150	-1.723384	-0.180843	-5.278015
0.772970	-1.728661	-0.180810	-5.276983
0.772789	-1.733937	-0.180777	-5.275919
0.772608	-1.739212	-0.180744	-5.274824
0.772427	-1.744485	-0.180711	-5.273696
0.772247	-1.749758	-0.180678	-5.272537
0.772066	-1.755029	-0.180644	-5.271346
0.771886	-1.760299	-0.180611	-5.270125
0.771705	-1.765568	-0.180578	-5.268872
0.771524	-1.770836	-0.180545	-5.267589
0.771344	-1.776102	-0.180512	-5.266276
0.771163	-1.781367	-0.180479	-5.264932
0.770983	-1.786631	-0.180446	-5.263559
0.770803	-1.791893	-0.180412	-5.262156
0.770622	-1.797153	-0.180379	-5.260724
0.770442	-1.802413	-0.180346	-5.259263
0.770262	-1.807670	-0.180313	-5.257773
0.770081	-1.812927	-0.180280	-5.256254
0.769901	-1.818181	-0.180247	-5.254707
0.769721	-1.823435	-0.180214	-5.253132
0.769541	-1.828686	-0.180180	-5.251530
0.769360	-1.833936	-0.180147	-5.249900
0.769180	-1.839184	-0.180114	-5.248242
0.769000	-1.844431	-0.180081	-5.246558
0.768820	-1.849676	-0.180048	-5.244847
0.768640	-1.854919	-0.180015	-5.243109
0.768460	-1.860160	-0.179982	-5.241345
0.768280	-1.865400	-0.179948	-5.239555
0.768100	-1.870637	-0.179915	-5.237740
0.767920	-1.875873	-0.179882	-5.235899
0.767741	-1.881107	-0.179849	-5.234033
0.767561	-1.886339	-0.179816	-5.232142
0.767381	-1.891570	-0.179783	-5.230227
0.767201	-1.896798	-0.179749	-5.228287
0.767022	-1.902024	-0.179716	-5.226323
0.766842	-1.907249	-0.179683	-5.224336
0.766662	-1.912471	-0.179650	-5.222324
0.766483	-1.917691	-0.179617	-5.220290
0.766303	-1.922909	-0.179584	-5.218232
0.766123	-1.928126	-0.179550	-5.216152
